1	qid:1296909	求推荐日本踏春赏樱之旅行程安排！5-7天。	算了吧，到时候哪哪都是中国人，还特别贵。	0	41
1	qid:4290	在国内的手机开通漫游后在日本能用吗？下半月就要去日本旅游了，考虑了一下通讯问题。有朋友告诉我说因为制式的不同,国内手机在日本无法使用，是真的吗？我们两个手机一个是三星,一个是苹果5C。谢谢解答！	只要你用的是3G手机，那你开通国际漫游后，是可以在日本使用了，像你的手机就没问题！	0	6
1	qid:141760	你好！请问我有两个人在日本跟你们的团可以吗？如果可以的话价钱是多少啊？我们去日本和回国不跟你们回 ，只是在大阪跟你们汇合	尊敬的途牛会员，您好！日本的当地有线路较多，价格需核实，若需详细咨询建议您先通过网站提交订单，订单提交后直接拨打我们的服务热线：4007-999999联系您的订单专属客服。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:6218	日本bape价位怎样？是否有专卖店？正好朋友要去日本玩，平时挺喜欢日本那些潮牌的，都只能找代购买，这次想让朋友帮忙带点bape的衣服，不知道价位怎么样？还有折扣力度大不大的啊？	折扣的话是根据季节而变的，店里会有一对折扣做出相应的调整。可以保证的是，因为是日本本土的牌子，所以你去日本买肯定是比国外便宜很多，然后具体价格的话不同地区也不同。	0	6
1	qid:1025940	想去日本旅游搭伴，同性女，同龄段55岁左右。	我是友情帮顶一下啊，哈哈，希望你可以找到同伴哦。	0	6
1	qid:1170561	想十月长假后去日本，什么时候去旅行社办签证合适	一般你资料全部准备好了，旅行社帮忙出签证要花上七天左右，签证办下来有效期只有三个月的，所以你得在这个时间段内去。	0	6
1	qid:29884	8月份的日本游玩推荐计划今年暑假8月份去日本游玩，和朋友一起，想多去几个地方，玩一些好玩的景点，求去过的大神们推荐呀。	日本好玩的地方可多啦，你可以去这些地方玩玩，然后网上搜搜相关景点：名古屋，京都，奈良，东京。	0	6
1	qid:38155	中国驾照翻译公证之后可以在日本租车吗？这次到了日本之后想租车自己开啊，这样想去哪里就能去哪里啦，享受自由！请问我在中国的驾照在得到翻译公正以后有权在日本租车吗？希望可以啊！	哎，这位哥们儿，很遗憾的告诉你不可以哦，在日本只认国际驾照的！	0	6
1	qid:630264	请问去日本购物，东西买很多，回来要交税吗？	尊敬的途牛会员，您好！交税问题要根据海关那边的情况去核实，您看中的产品是纯玩团，不安排购物行程，如果想详细了解此线路，建议您先通过网站提交订单（不付款），订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1220862	我的护照中已有日本游的签证 要是继续办韩国签 还需要提供那些资料吗？	从办理大多数国家的旅游签证来看，韩国这边的旅游签证还是相对容易一些，至于你有日本旅游签证，那只能说明你在办理韩国签证的时候，出现的几率会相对高一些，那你韩国旅游签证的时候，比较重要的资料就是个人财产证明，财产证明最少要有两种材料，社保要信用卡记录呀或者房产证复印件，这些财产证明资料都是可以的，其他的就是诸如照片护照身份证户口本这些的。	0	6
1	qid:1220862	我的护照中已有日本游的签证 要是继续办韩国签 还需要提供那些资料吗？	就算有日本这边的签证，来韩国这里旅游也是需要单独在办理签证的，因为在韩国这边你拿日本的签证也行不通啊，不过韩国这边听说有些地方对中国是免签的，实在不行的话，你就去那些免签的地方玩儿吧。办理韩国签证的手续也不是特别的麻烦，只要你把一些证件信息什么的准备齐全，很快就能下来的。	0	6
1	qid:3008	8月份的日本游玩推荐计划今年暑假8月份去日本游玩，和朋友一起，想多去几个地方，玩一些好玩的景点，求去过的大神们推荐呀。	日本好玩的地方可多啦，你可以去这些地方玩玩，然后网上搜搜相关景点：名古屋，京都，奈良，东京。	0	6
1	qid:129134	成都到日本6天的团有没有晚上出发的	尊敬的途牛会员，您好！建议您拨打407-999-999电询，                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:208118	有从南京出发的深度日本游吗？不想上海出发	尊敬的途牛会员，您好！有的。建议您工作时间9-18点来电联系我们，会安排相应客服按照您对线路的要求给您推荐合适的套餐。                         感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1157784	办理日本签证户口本遗失可以去当地派出所开具户籍证明顺利出签吗？只是开个人的可以吗？	您的户口本丢了话，你可以直接到户口本当地的派出所去重新办理！很方便！	0	6
1	qid:1157784	办理日本签证户口本遗失可以去当地派出所开具户籍证明顺利出签吗？只是开个人的可以吗？	你可以选择直接去补办户口簿，用不了多少时间的，而且你办理护照的话是一定需要你的户口簿首页和你自己的那一页户口的，你最好是可以先去居委会开一个遗失证明，然后拿着遗失证明就可以去派出所补办户口簿了，到派出所去补办也就是几分钟的事情，而且如果你不是户主的话，也是可以去办理户口簿的。	0	6
1	qid:181455	7月准备去日本冲绳，2大2小，可以住一个房间么？	尊敬的途牛会员，您好！您咨询的线路链接有误，无法点击查实，若需详细咨询建议工作时间9-18点来电4007-999-999联系。或请您选择正确线路留言，或者留下需要咨询的线路编号网址进行咨询。   感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:653371	我是新疆的，如果想参团去日本，签证如何办理，	尊敬的途牛会员，您好！您的问题需要进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:604380	之前有过一次日本签注，这次出签要不要保证金？	尊敬的途牛会员，您好！保证金是需要根据您所体提交的材料帮您准确核实的，建议您先通过网站提交订单，先不要付款，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1119517	我是8月份坐邮轮去日本高知和广岛，想问一下有没有值得推荐玩和买东西的地方	我们没有去这两个地方啊？	0	6
1	qid:59032	想问下4月11日出发日本，具体来回航班，订单号： 2241894， 想问下4月11日出发日本，具体来回航班，订单号： 2241894，以便安排行程，谢谢	尊敬的途牛客户您好！目前您的订单出团通知书暂未制作完成，我们将尽快为您整理，及时给您回复，祝您生活愉快！	0	6
1	qid:316566	去日本旅游什么时间合适？最有特色的是哪里？最近有一点儿时间想和同事一起去日本玩一下，但是不知道哪里好玩，想去看看行吗？	怎么说呢，日本四季分明，景色不同，各有特点，春秋是旅游旺季，3-5月樱花由南至北逐渐开放，9-11月，枫叶由北至南逐渐变红，6-8月，适合海滨浴场或山麓避暑，12-2月可以去北国滑雪泡温泉。	0	6
1	qid:653442	我是新疆的，如果想参团去日本，签证如何办理，	尊敬的途牛会员，您好！您的问题需要进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:597394	一家三口办理日本旅游签证，资金证明是只需要提供一份吗？	尊敬的途牛会员，您好！抱歉，查看不到您咨询的线路信息，请确定您的出游需求后致电我们的服务热线：4007-999-999进行咨询。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:179850	我想问一下虚岁79岁的人能去日本么  而且家属一起去	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:642816	请问在职证明上写日本驻上海领事馆签证处，对吗？	尊敬的途牛会员，您好！您的问题需要进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:674837	原宿有什么好玩的地方吗？好兴奋，来了日本，一直想来日本看樱花来着，看完了现在好开心的，还有时间去玩玩，想问问原宿有什么好玩的地方吗？	原宿就是个好玩的地方，每次来东京都会过来看看的，这里有很多潮店，衣服啊，美食啊，好有好多药妆店，而且价格都很实惠的哦，很喜欢在这里喝喝咖啡，看看街上的车水马龙，很赞的地方哦。	0	6
1	qid:85162	请问去日本要在职证明吗？我朋友是自由职业者，这个还能去吗？？	尊敬的途牛用户您好！如果您的在职人员请提供在职证明，如您的自由职业无需提供在职，具体资料请查看页面没的签证信息栏目，祝您生活愉快！	0	6
1	qid:691080	虽然非常不喜欢日本，但是老婆非要到四国岛玩玩，不知道那附近有啥特色美食呢？？五一劳动节，老婆偏要出去玩玩，还想去日本，但我声明啊非常不喜欢日本，但是老婆非要到四国岛，我也很无奈，不知道那附近有啥特色美食呢？？	鲷鱼饭很赞口，整条鲷鱼同白米一起煮好后，剥鱼取肉混入米饭中食用。还有赞岐乌龙面、秋日的松叶蟹，小豆岛的手工面线等等都不错啊	0	6
1	qid:105174	我预定了一个去日本的，现在但是想换一个也是去日本的，怎么取消那个预定，还是不用取消直接去门店递材料的时候改呢	尊敬的途牛会员，您好！建议致电途牛4007-999-999反馈，给您带来不便，敬请谅解。感谢您对途牛旅游网的关注与支持！祝您愉快！	0	6
1	qid:38956	我要去日本旅游，该去哪里对日币呢？近期会和家人去一趟日本玩，虽然在日本可以刷银联卡什么的，但是还是要准备点现金应付突发情况和交通什么的，我该去哪里兑换日币呢？带多少比较合适呢？	兑换日币很方便的哦，你只要去当地的中国银行就可以对了，如果兑换的多的话可能要预约一下，现金不用太多，你拿两三千人民币去兑换就差不多了。	0	6
1	qid:1130086	请问办理日本自由行签证有新政策吗？是否规定要通过旅行社订机票酒店？能自己在途牛买机票吗？	经常会有行程单是作假的现象发生，只为了办理签证把这个假的行程单提供出来了，但是最后办完了发现根本就没有这个上的酒店，这样的情况太多了所以现在查的比较严格，就是为了避免这种情况发生，如果你要办理的话，人家有什么政策就按照人家的政策来就好了，因为我是在相关单位上工作的，所以对这方面了解的比较清楚，如果你不按照人家的规定来后果很麻烦。	0	6
1	qid:1130086	请问办理日本自由行签证有新政策吗？是否规定要通过旅行社订机票酒店？能自己在途牛买机票吗？	早就有这个声明了，但是之前又改了，8月份的时候大使馆这儿重新把声明又发了一次，而且他可能最近有什么政策变更吧，总之从9月1号开始对所有的检查都比以前更严格，也就是说要严查这方面的东西，日本口中的严查应该确实是比较严格的，所以不要抱着侥幸心理，按照他们规定的来吧。	0	6
1	qid:1130086	请问办理日本自由行签证有新政策吗？是否规定要通过旅行社订机票酒店？能自己在途牛买机票吗？	根本就没有传闻中说的这样严重的，可是现在才提这个政策，至于具体的到底怎么样，你还是得等一下规定，如果你现在去可能和你过几段时间去，就又不同了，所以就要出发之前再查一下，并且一定要以官网或者是大使馆直接发布的信息为准，不要轻易听信谣言，也不要不相信人家的政策执行力。	0	6
1	qid:65580	我要预定6月25号去日本，请问最晚什么时候交材料	尊敬的途牛客户您好！建议您在6月4号前后将所有签证材料交齐，祝您生活愉快!	0	6
1	qid:85551	你好~请问日本的线路有过年的时间吗？大年初二	尊敬的途牛会员，您好！日本线路又春节期间的，具体请致电4007-999-999专线客服为您推荐                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:585235	日本冲绳旅游自费项目1、2、3什么价格？	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单（不付款），订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:107802	请问去日本需不需要交保证金或提供银行存款证明	尊敬的途牛会员，您好！需要的，担保金5万起/人，我司将根据您的材料情况，酌情考虑担保金的额度，详情建议您致电4007 999999咨询，谢谢                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:700082	听朋友说日本不错，日本哪比较好玩啊？想和朋友一起去呢。听朋友说日本不错，总想找机会去看一看呢，现在总算有时间了，想和朋友一起过去，但是不知道可以从哪玩起呢？介绍一下呗！	日本是个岛国，只有坐飞机或者轮船，飞机到日本很快的，不过要看你从哪出发了，如果是北京的话估计2小时就可以了，南方的话估计要时间稍长一些了。	0	6
1	qid:1172793	我是白板护照我要去日本旅游，问办签证最简单的办法	其实去日本这样的国家旅游的话，最好选择跟当地旅游团，这样办理签证的话就比较方便一些，也用不着自己跑来跑去的。	0	6
1	qid:631277	请问日本电插座是两孔扁头还是圆头	尊敬的途牛会员，您好！您的问题已提交，客服稍后会尽快与您联系。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:102394	酒店可以换民宿吗，特别想住日本的民宿	尊敬的途牛会员，您好！详情欢迎致电4007-999-999.                             感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:38963	现在去日本冲绳旅游还要不要签证？怎么办理啊？现在去很多地方都可以不要办签证了，据我所知韩国的有些地方就是，不知道日本冲绳还需不需要办了呢？如果还需要的话，我该怎么办理呢，可能下个月就要去日本玩啦。	你还是需要办理签证，可以选择办一次性的签证也可以选择办3年多次的。	0	6
1	qid:215762	到日本旅游，最迟要提前多少天报名，还有签证	尊敬的途牛会员，您好！跟团位置有的情况下，最晚3个工作日前提交材料，具体需要后台确认，详情建议致电4007999999，                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:212190	2个未满18岁的没有监护人陪同能一起去日本旅游吗	尊敬的途牛会员，您好！未满18周岁的旅游者请由家属（因服务能力所限无法接待及限制接待的人除外）陪同参团。                             感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:285823	日本北海道德机场航站楼酒店有双人间么？最近带儿子去日本北海道旅游,预定的酒是机场航站楼酒店,想问问机场航站楼酒店有双人间么？	您好,一般正规的酒店都是有双人间的哦。机场航站楼酒店也是有双人间的,您可以放心预定了呦。	0	6
1	qid:5652	日本箱根的温泉怎么样？我挺多看日本动漫的，在动漫里面常常可以看到很多在箱根泡温泉的场景，箱根的温泉是不是很不错，除此以外还有好的地点推荐么？	是的，箱根的温泉很不错的，非常有名，另外北海道的温泉也很棒，如果你是在冬天去的话。	0	6
1	qid:6170	如何在日本航空官网上预定机票？各位大神，本人已经在旅游网上预定好了9月中旬到日本的自由行行程，目前行程和酒店已经安排妥当，就是想咨询一下我如何通过日本航空的官网预定机票呢？	其实除了在日本航空官网上预定机票，很多网站也提供机票预定的服务呀，你可以打这个电话咨询一下订票信息：10106666。	0	6
1	qid:436014	从北京出发去日本，早起是几点的飞机？回来那天几点到北京？	尊敬的途牛会员，您好！机票时间以当天出票情况为准，如对航班有特殊需求，请提前联系客服。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:38388	在日本有没有酒店预定了以后不住可以全额退款的？如果我在日本预定好了酒店，但因为一些特别的的原因无奈无法入住，有没有可能给我全额退款呢？	你好，不同的酒店收费政策也不一样的。不过，一般而言，允许预定了以后不住而全额退款的酒店，它所订的房价也会比较高的，	0	6
1	qid:5177	日本11月份的天气与景色如何？想去日本看看红叶，听说深秋的红叶特别美特别浪漫，我是选择在十月下旬去看呢还是十一月初去看呢？那个时候日本的天气怎么样啊？除了红叶以外还有什么美景？	天气的话应该是十一月更适宜一些，至于你说具体什么时候适合看是说不准的，因为日本纬度跨度大，不同时间不同地点不同的景象，红叶由北往南。东北地区先红依次变红。	0	6
1	qid:416523	请问这个团来回日本乘坐的航班是哪家航空公司的？	尊敬的途牛会员，您好！1·最终航班信息请以出团通知书上的为准。出团通知：大约是出游前1-2天发送至邮箱。一旦出团做好就会及时发送。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:483373	我想问下是不是还要交导游的小费？我正在日本旅游。	尊敬的途牛会员，您好！已经为您安排客服人员核实，核实之后会尽快与您联系，请您保持通话畅通，如有疑问，也可以拨打4007 999 999与我们进行联系。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:659351	我是新疆的，如果想参团去日本，签证如何办理，	尊敬的途牛会员，您好！您的问题需要进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1229663	日本东京哪里有大型的母婴店？要具体地址 名字…	新宿这个地方是特别大型的一个商业圈，旅客们都是会选择来这里购物的，因为种类齐全，而且质量也比较好，总共分为地上还有地下两个区域，只要是你想买的东西在这肯定都是可以看见的。要是觉得人太多了，也可以去周边的地区，晚上在车站附近还可以看到各种歌舞表演呢，日本在这方面是比较有特色的，店铺装修的风格也都很复古的。	0	6
1	qid:39272	关于我日本签证打电话来确认信息的一个问题。我申请办理了日本签证，在电话调查的时候，电话那边问了我公司的地址，我没说上来，说确认了以后告诉他。之后是领事馆的人打电话到我公司确认有我这个人的，请问这样子对我的签证结果有影响吗？	哈哈，你居然对你自己所在公司的地址都不清楚，真是太不关注自己公司了，不过既然后来又想公司证实了你的工作身份，应该问题就不大了。	0	6
1	qid:667742	请问日本签证所需几页空白签证页，谢谢	尊敬的途牛会员，您好！关于签证的信息，签证材料的准备比较重要，建议您在网页上直接提交订单，我们会有负责签证业务的客服及时与您联系，告知您准备所需材料，确认好订单之后您再进行付款。不合适或者不能准备齐全材料可取消订单。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:641709	请问在职证明上写日本驻上海领事馆签证处，对吗？	尊敬的途牛会员，您好！您的问题需要进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1225534	八月份想去日本自由行十天怎么虫签证我是学生	学生和其他人的办理的需要的资料是一样的，只是加了学校的中文准假证明，证明的要求是使用学校的正规A4纸，然后加上学校的章，内容包括你的护照号以及所在学校的相关信息，非常详细的学校信息，总之就是很麻烦，更加具体建议你去日本的大使馆官网了解，或者是直接打电话询问，方法很多。	0	6
1	qid:1069110	请牛人们推荐一下又可以买母婴用品又能玩的旅游地（日本除外）。本来想去日本，由于准备怀孕了，还是谨慎一点选择放弃。	为什么不想去日本，好像很多人买母婴用品都喜欢到日本去，是不是因为日本的核辐射呀？也是现在很多人都比较害怕，要是日本不可以的话，我建议你还是到香港吧，香港这边有很多国际大品牌的母婴用品，而且价格相对来说也比较便宜，距离咱们大陆还近。	0	6
1	qid:59736	护照的签发地是在辽宁，可以订去日本的团么？	尊敬的途牛客户您好！可以预定，详细的签证材料要求请参照行程中有关说明，祝您生活愉快！	0	6
1	qid:3091	去日本北海道和关西旅游的话是否需要JR Pass？一家人计划春节去日本旅游，差不多十天的时间，主要集中在北海道和关西活动，日本的交通比较复杂嘛，所以在考虑到底要不要买JR呢？关键是有没有别的必要或者更好的选择？	要买的话你们可以买JR全国7天券，不过这个也不一定呀，如果你们的行程很充实，需要来回跑的话就建议买，可以省去很多路费，这样就很划算。	0	6
1	qid:1056507	我想去上海乘邮轮去韩国和日本旅游但是我没有信用卡。怎么解决这个问题。我不能让家人知道所以不能办附属卡	如果你急着用的话，你可以办理交通银行信用卡，如果你有稳定的收入可以很快拿到卡，如果你是学生的话，那没有办法只能带现金了。	0	6
1	qid:1056507	我想去上海乘邮轮去韩国和日本旅游但是我没有信用卡。怎么解决这个问题。我不能让家人知道所以不能办附属卡	你是想说在邮轮上怎么办是吗？你可以准备点外汇，尤其是美金，你可以用，现金，到柜台上结账就行了，虽然要排很久的队，但也只有这个办法，而且我不建议你，你把房卡，订在一起，因为，这样很不方便。	0	6
1	qid:1056507	我想去上海乘邮轮去韩国和日本旅游但是我没有信用卡。怎么解决这个问题。我不能让家人知道所以不能办附属卡	我不清楚你是在纠结买有客轮票的时候没有信用卡，还是去旅游的时候没有，如果买票，可以使用支付宝或者是银行储蓄卡，如果旅游的话，可以。有信用卡直接刷，他不会在意身份，不用密码。	0	6
1	qid:296066	日本的金泽名气不是很响，但还想问问这里的景点哪边比较好玩呢？这边是有日本特色的城堡的，就是在日本的金泽，城市的名气不是很响，但还想问问这里的景点哪边比较好玩，值得过去呢？具体是叫什么的啊？	金泽当地有蛮多的园林和城堡，很有名的一些就是兼六园、金泽城、东茶屋街，和古朴的街道风格很搭哦，也很有惊艳的感觉。	0	6
1	qid:1089597	日本本州岛旅游攻略,本州岛景点推荐,本州岛景色介绍	日本和我国一衣带水，很多朋友喜欢去日本旅游，如果你已计划前往日本展开一场美妙之旅，那么在出发前你需要对当地有一个大概的了解。那么去日本本州岛都有哪些攻略呢？日本属于南北狭长，属于温带季风气候和亚热带季风气候，四季分明，冬季寒冷，夏季炎热，想去旅游的朋友一定去以前要了解当地的气温，带足衣物。冬季要做好保暖，羽绒服，棉服一定要带上，夏季要做好防晒，带上防晒用品，也要带上雨具。同时还需要注意的是，日本的饭菜以料理，海鲜为主，不习惯的朋友要提前做好准备，带上一些咸菜，榨菜和小食品等等。去日本本州岛旅游，奈良公园是首选，在奈良公园最大的观赏点就是喂食小鹿，鹿也是奈良公园的象征，1200多头小鹿漫步在园子的各个角落，它们极富有灵性，见到游人会自动走过来，你用手抚摩它，亲近它，它静静地享受，还可以去喂他们饼干，体验一下人与自然的和谐相处。浅草寺也是必游景点之一，寺庙位于浅草地区，顾名思义称为浅草寺，同时又称雷门观音寺非常喜欢这里的感觉，香火鼎盛，不管是观光客或者当地人感觉都很虔诚，可以看到这里的寺院文化。很多人会把香炉的烟往身上捞，这跟台湾一般是把平安符拿来绕香炉的文化有一点点的不同，但同样的是，似乎都是带有保护、健康、庇佑等概念。去本州岛可以去龙名馆东京酒店，这家酒店是米其林精选酒店，服务＋美食都十分优越。位置当然是最好的，靠近银座、上野、涉谷。里面的饭菜也很具有日本特色。	0	6
1	qid:1169650	去过美国,日本,欧洲国家,可以申请韩国5年多次签证吗	你好，如果您去过美国、日本、欧洲国家，再去韩国是没有什么影响的，可以申请签证，希望我的建议能够对你有所帮助哟。	0	6
1	qid:1040040	想问一下1月日本天气如何去京都还可以穿和服吗会太冷吗	一月份日本的总体天气情况还是比较冷的，不过去京都穿和服还是可以的，因为它有很多层，是比较抗寒的。	0	6
1	qid:1037616	我在日本买了免税的衣服跟酒，必须要在一个月内返回国内吗，在就是我买了好多酒能带回国吗	酒必须要在购买后30天内离境的，而且不能拆开包装，我国海关规定不能带超过1500ml的酒。	0	6
1	qid:1037616	我在日本买了免税的衣服跟酒，必须要在一个月内返回国内吗，在就是我买了好多酒能带回国吗	如果是红酒的话可以办理托运，啤酒和白酒都是有限制的，根据相关规定，是不能在日本拆包的。	0	6
1	qid:4808	关于日本wifi租赁问题在一周以前我看见途牛上都有日本wifi租赁可在重庆地区自取的景点门票卖，怎么现在没有了呢?	现在免费wifi租赁好像是面向高星级的会员的	0	6
1	qid:3754	想去关岛的话能不能从日本转机？我现在是有效的美国工作签证的，下周要去关岛，计划从日本转机，应该没什么问题吧？求好心人解答	当然可以啦，去很多地方都可以从日本转机的，当然关岛也不例外！就在候机大厅等候2、3个小时且不出机场是不用签证的。	0	6
1	qid:2404	请问在日本东京的Marroad Inn 酒店可以使用wifi吗？我要将入住位于日本东京的Marroad Inn酒店，比较感兴趣有没有wifi，有人知道吗？	你好，我住过这个酒店。很遗憾的告诉你这个酒店是没有wifi的，只有有线宽带哦。	0	6
1	qid:1185847	第一次去日本东京 五天自由行，大家可否给点建议怎么玩比较合适，都去哪些景点呢？有什么好吃的特色地方，换多少现金携带合适，购物去哪里便宜。谢谢了	东京的购物要比大阪贵哦，东京内商品价格都差不多的，只玩东京的话，一天迪士尼，一天镰仓。一天东京塔，浅草寺，银座。一天秋叶原，台场。在留一天纯购物。	0	8
1	qid:1185847	第一次去日本东京 五天自由行，大家可否给点建议怎么玩比较合适，都去哪些景点呢？有什么好吃的特色地方，换多少现金携带合适，购物去哪里便宜。谢谢了	环球影城比较适合大一点的人玩 但是别人都说比迪士尼丰富一点 迪士尼口碑是很好的 很值得去的两个地方 购物沿途的药妆店买就可以了 去比较大的买 去银座都是偏奢侈品 去奥莱也行 都很便宜 尤其是耐克阿迪 京都 大阪 京东 奈良神鹿公园还是很好的 其他景点都没啥可逛的 主要是去购物	0	7
1	qid:1185847	第一次去日本东京 五天自由行，大家可否给点建议怎么玩比较合适，都去哪些景点呢？有什么好吃的特色地方，换多少现金携带合适，购物去哪里便宜。谢谢了	可以迪士尼或者箱根一天，跟据个人喜好选择。上野+浅草一天，东京塔+皇宫+银座一天，新宿一天	0	6
1	qid:1185847	第一次去日本东京 五天自由行，大家可否给点建议怎么玩比较合适，都去哪些景点呢？有什么好吃的特色地方，换多少现金携带合适，购物去哪里便宜。谢谢了	还有要看你购什么东西了，购买的东西不同去的商店也不一样。有问题可以随时联系我。	0	6
1	qid:1185847	第一次去日本东京 五天自由行，大家可否给点建议怎么玩比较合适，都去哪些景点呢？有什么好吃的特色地方，换多少现金携带合适，购物去哪里便宜。谢谢了	你可以去富士山，迪士尼海洋乐园，台场，新宿，池袋，秋叶原，上野公园等地方游玩。如果你不会购买很多东西的话，带个15-20万日币就足够了。	0	6
1	qid:2980	6月去日本旅游的话可以带药吗？6月份去日本旅游，但是由于本人患有癫痫病，需要备药以便不时之需，请问我这样做允许吗？	你好，放心吧，这个肯定是允许的啊。药又不是什么违禁物品，当然可以随身带着的。	0	6
1	qid:631268	请问导游是在郑州和我们一起出发还是抵达日本后才有导游接待？我们的手机卡需要开通国际长途便于和你们在日本联系吗？	尊敬的途牛会员，您好！目前已经在您的订单里备注了您的问题，专属客服会在明天上班后尽快给您回电的。                           感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1059760	日本九州：从熊本到黑川，途径阿苏。阿苏海拔高吗？	不会的啦，因为你只是经过，又没有上去，如果要上去的话就要考虑海拔问题啦。	0	6
1	qid:1157795	国外留学生办理日本签证提供国外大学学生证复印件可以吗？	不行，如果是办理签证的话，所需要的材料必须全部都是原件，而且需要有人帮你做公证！会比较麻烦！希望对你有帮助！	0	6
1	qid:705898	我想带女朋友去日本旅游，好玩的地方有哪些？日本虽然是曾经侵略过我们的国家，不过听说发展的很不错，而且那里的环境非常干净，很适合旅游。我想带女朋友过几天去日本那里旅游的。不知道，除了看樱花那里还有什么好玩的地方吗？有去过那里的朋友吗？有去过的朋友介绍一下日本好不好啊！	日本虽然是侵略我们的国家不过它的发展确实比较快而且很干净整洁，很适合旅游。我知道几个比较有名的景点有清水寺，心斋桥，浅草寺等等都是比较出名的。当然到了日本应该尝一下那里特有的美食料理，真的很有特色。	0	6
1	qid:2311	日本东京哪些地方适合儿童玩呢？想趁着日本樱花盛开的季节带着孩子去日本玩一趟，除了可以赏樱花以外，还要和孩子去东京的迪士尼公园玩一趟，在东京还有什么适合孩子玩的场所啊？	在东京最有名的当然是迪士尼啦，除此以外你们还可以带她去三丽鸥彩虹乐园、上野公园，女孩子的话肯定会喜欢Hellokitty主题公园。	0	6
1	qid:1183147	日本关西游，想带小孩体验一次新干线，去大阪，是在京都jr站坐吗？具体位置在哪里？	想要体验一下新干线，也是可以的，途中的标识是很明确的，一路上也是很清晰明确的，可以直接从京都站上车然后到达目的地，也就十五分钟多的事吧。	0	6
